Security Code,Issuer Name,Security Id,Tickers
505526,DOLAT ALGOTECH LIMITED,DOLATALGO,505526.BO
505533,WESTLIFE FOODWORLD LIMITED,WESTLIFE,505533.BO
505537,Zee Entertainment Enterprises Ltd.,ZEEL,505537.BO
505585,Kovalam Inv. & Trading Co.Ltd.,ZKOVALIN,505585.BO
505590,SVP GLOBAL TEXTILES LIMITED,SVPGLOB,505590.BO
505594,Multiplus Holdings Ltd.,MULTIIN,505594.BO
505650,Skyline Millars Ltd,SKYLMILAR,505650.BO
505681,Bimetal Bearings Ltd,BIMETAL,505681.BO
505685,Taparia Tools Ltd.,TAPARIA,505685.BO
505688,Bharat Gears Ltd.,BHARATGEAR,505688.BO
505690,Brady & Morris Engineering Co. Ltd.,BRADYM,505690.BO
505693,La Tim Metal & Industries Limited,LATIMMETAL,505693.BO
505700,Elecon Engineering Co.Ltd.,ELECON,505700.BO
505710,Grauer & Weil (India) Ltd.,GRAUWEIL,505710.BO
505712,HIM TEKNOFORGE LIMITED,HIMTEK,505712.BO
505714,Gabriel India Ltd.,GABRIEL,505714.BO
505720,Hercules Hoists Ltd.,HERCULES,505720.BO
505725,ALGOQUANT FINTECH LIMITED,AQFINTECH,505725.BO
505726,IFB Industries Limited,IFBIND,505726.BO
505729,Singer India Limited,SINGER,505729.BO
505737,International Combustion (India) Lt,INTLCOMBQ,505737.BO
505744,Federal-Mogul Goetze (India) Ltd,FMGOETZE,505744.BO
505750,Josts Engineering Co. Ltd.,JOSTS,505750.BO
505790,Schaeffler India Limited,SCHAEFFLER,505790.BO
505800,Rane Holdings Ltd.,RANEHOLDIN,505800.BO
505807,Rolcon Engineering Co. Ltd.,ROLCOEN,505807.BO
505827,SNL Bearings Ltd.,SNL,505827.BO
505840,Jaipan Industries Ltd,JAIPAN,505840.BO
505850,Mangal Credit and Fincorp Limited,MANCREDIT,505850.BO
505854,TRF Ltd,TRF,505854.BO
505872,WPIL Ltd,WPIL,505872.BO
505890,Kennametal India Limtied,KENNAMET,505890.BO
505893,HINDUSTAN HARDY LIMITED,HINDHARD,505893.BO
505978,Triton Valves Ltd.,TRITONV,505978.BO
506003,Sudal Industries Limited,SUDAI,506003.BO
506022,Prakash Industries Ltd.,PRAKASH,506022.BO
506024,HARIYANA VENTURES LIMITED,HVL,506024.BO
506042,Prabhu Steel Industries Ltd.,ZPRBHSTE,506042.BO
506076,Grindwell Norton Ltd.,GRINDWELL,506076.BO
506079,Lakshmi Precision Screws Ltd.,LAKPRE,506079.BO
506105,Stanrose Mafatlal Investments & Fin,STANROS,506105.BO
506109,Genesys International Corporation Ltd.,GENESYS,506109.BO
506120,Alna Trading & Exports Ltd.,ALNATRD,506120.BO
506122,Pankaj Piyush Trade & Inv. Ltd,PANKAJPIYUS,506122.BO
506128,Parnax Lab Limited,PARNAXLAB,506128.BO
506134,GOURMET GATEWAY INDIA LIMITED,GOURMET,506134.BO
506146,Visagar Polytex Ltd,VIVIDHA,506146.BO
506161,Ishwarshakti Holdings & Traders Ltd,ISHWATR,506161.BO
506162,Terraform Magnum Limited,TERRAFORM,506162.BO
506166,Apis India Ltd,APIS,506166.BO
506178,VELOX INDUSTRIES LIMITED,VELOXIND,506178.BO
506180,EMERGENT INDUSTRIAL SOLUTIONS LIMITED,EMERGENT,506180.BO
506184,Kanani Industries Ltd,KANANIIND,506184.BO
506186,GALAXY CLOUD KITCHENS LIMITED,GCKL,506186.BO
506190,Sarvamangal Mercantile Co. Ltd.,ZSARVAMA,506190.BO
506194,Arihant Superstructures Limited,ARIHANTSUP,506194.BO
506196,Viksit Engineering Ltd,VIKSHEN,506196.BO
506197,Bliss GVS Pharma Limited,BLISSGVS,506197.BO
506222,Styrenix Performance Materials Limited,STYRENIX,506222.BO
506235,Alembic  Ltd,ALEMBICLTD,506235.BO
506248,Amines & Plasticizers Ltd,AMNPLST,506248.BO
506260,Anuh Pharma Ltd.,ANUHPHR,506260.BO
506261,MODISON LIMITED,MODISONLTD,506261.BO
506285,Bayer CropScience Limited.,BAYERCROP,506285.BO
506313,Sashwat Technocrats Limited,SASHWAT,506313.BO
506365,Chemo Pharma Laboratories Ltd.,CHEMOPH,506365.BO
506390,Heubach Colorants India Limited,HEUBACHIND,506390.BO
506395,Coromandel International Limited,COROMANDEL,506395.BO
506401,Deepak Nitrite Limited,DEEPAKNTR,506401.BO
506405,DMCC SPECIALITY CHEMICALS LIMITED,DMCC,506405.BO
506414,FERMENTA BIOTECH LIMITED,FERMENTA,506414.BO
506480,GOCL Corporation Limited,GOCLCORP,506480.BO
506520,Jayshree Chemicals Ltd.,JAYCH,506520.BO
506525,Kanoria Chemicals & Industries Ltd.,KANORICHEM,506525.BO
506528,Keltech Energies Ltd.,KELENRG,506528.BO
506530,Kemp & Company Limited,KEMP,506530.BO
506532,Nitta Gelatin India Ltd,NITTAGELA,506532.BO
506543,M.P. Agro Industries Ltd.,MPAGI,506543.BO
506579,Oriental Carbon & Chemicals Ltd.,OCCL,506579.BO
506590,PCBL LIMITED,PCBL,506590.BO
506597,Amal Ltd,AMAL,506597.BO
506605,Polychem Ltd,POLYCHEM,506605.BO
506618,Punjab Chemicals and Crop Protection Ltd.,PUNJABCHEM,506618.BO
506640,Gujchem Distillers India Ltd.,GUJCMDS,506640.BO
506642,Sadhana Nitrochem Ltd.,SADHNANIQ,506642.BO
506655,Sudarshan Chemical Indus. Ltd.,SUDARSCHEM,506655.BO
506680,Tecil Chemicals & Hydro Power Limit,TECILCHEM,506680.BO
506685,Ultramarine & Pigments Ltd.,ULTRAMAR,506685.BO
506687,Transpek Industry Ltd.,TRANSPEK,506687.BO
506690,Unichem Laboratories Ltd.,UNICHEMLAB,506690.BO
506734,Mysore Petro Chemicals Ltd.,MYSORPETRO,506734.BO
506767,Alkyl Amines Chemicals Ltd.,ALKYLAMINE,506767.BO
506808,TUTICORIN ALKALI CHEMICALS AND FERTILIZERS LIMITED,TUTIALKA,506808.BO
506820,AstraZeneca Pharma India Ltd.,ASTRAZEN,506820.BO
506852,Primo Chemicals Limited,PRIMO,506852.BO
506854,TANFAC Industries Ltd.,TANFACIND,506854.BO
506858,Gujarat Petrosynthese Ltd.,GUJPETR,506858.BO
506879,Gujarat Themis Biosyn Ltd.,GUJTHEM,506879.BO
506906,Saptak Chem And Business Limited,SCBL,506906.BO
506919,Makers Laboratories Ltd.,MAKERSL,506919.BO
506935,Continental Chemicals Ltd.,CONTCHM,506935.BO
506943,J.B. Chemicals & Pharmaceuticals Lt,JBCHEPHARM,506943.BO
506945,Indo Gulf Industries  Ltd.,IGLFXPL-B,506945.BO
506979,Apt Packaging Ltd,APTPACK,506979.BO
506981,Blue Chip Tex Industries Ltd.,BLUECHIPT,506981.BO
507155,Jagatjit Industries Ltd.,JAGAJITIND,507155.BO
507180,Kesar Enterprises Ltd.,KESARENT,507180.BO
507205,Tilaknagar Industries Ltd,TI,507205.BO
507265,Emerald Leisures Limited,EMERALL,507265.BO
507300,The Ravalgaon Sugar Farm Limited,RAVALSUGAR,507300.BO
507315,Sakthi Sugars Ltd.,SAKHTISUG,507315.BO
507410,Walchandnagar Industries Ltd,WALCHANNAG,507410.BO
507438,IFB Agro Industries Ltd,IFBAGRO,507438.BO
507474,Kothari Fermanatation & Biochem Ltd,KFBL,507474.BO
507486,Caprolactam Chemicals ltd.,CAPRO,507486.BO
507488,G.M. Breweries Ltd.,GMBREW,507488.BO
507490,Rana Sugars Ltd.,RANASUG,507490.BO
507498,Piccadily Sugar  & Allied Ltd.,PICCASUG,507498.BO
507514,Som Distilleries & Breweries Ltd.,SDBL,507514.BO
507515,C.J. Gelatine Products Ltd.,CJGEL,507515.BO
507526,Associated Alcohols & Breweries Ltd,ASALCBR,507526.BO
507530,THAKKERS GROUP LIMITED,THAKKERS,507530.BO
507543,Coromandel Agro Products & Oils Ltd,CORAGRO,507543.BO
507552,Foods & Inns Ltd.,FOODSIN,507552.BO
507580,IVP Ltd.,IVP,507580.BO
507598,KOVILPATTI LAKSHMI ROLLER FLOUR MILLS  LTD,KLRFM,507598.BO
507609,Olympic Oil Industries Ltd.,OLYOI,507609.BO
507621,Milkfood Ltd.,MLKFOOD,507621.BO
507645,Polson Ltd.,POLSON,507645.BO
507663,Sagar Soya Products Ltd.,SAGRSOY-B,507663.BO
507685,Wipro  Ltd.,WIPRO,507685.BO
507690,Orient Beverages Ltd.,ORIBEVER,507690.BO
507717,Dhanuka Agritech Ltd.,DHANUKA,507717.BO
507747,TTK Healthcare Ltd.,TTKHLTCARE,507747.BO
507753,TGV SRAAC LIMITED,TGVSL,507753.BO
507759,Lime Chemicals Ltd.,LIMECHM,507759.BO
507779,Kanpur Plastipack Limited,KANPRPLA,507779.BO
507785,Tainwala Chemicals & Plastics Ltd,TAINWALCHM,507785.BO
507789,Jagsonpal Pharmaceuticals Limited,JAGSNPHARM,507789.BO
507794,Khaitan Chemicals & Fertilizers Ltd,KHAICHEM,507794.BO
507808,United Leasing & Industries Ltd,UNTTEMI,507808.BO
507813,National Oxygen Ltd.,NOL,507813.BO
507815,Gillette India Ltd.,GILLETTE,507815.BO
507817,Wires & Fabriks (SA) Ltd.,WIREFABR,507817.BO
507828,ANSAL HOUSING LIMITED,ANSALHSG,507828.BO
507833,Computer Point Ltd.,COMPUPN,507833.BO
507836,Mac Charles (India) Ltd.,MCCHRLS-B,507836.BO
507852,Addi Industries Ltd.,ADDIND,507852.BO
507864,Pioneer Investcorp Ltd,PIONRINV,507864.BO
507872,Ashnoor Textiles Mills Ltd.,ASHNOOR,507872.BO
507878,Unitech Ltd.,UNITECH,507878.BO
507880,V.I.P. Industries Ltd.,VIPIND,507880.BO
507910,FIBERWEB (INDIA) LTD.,FIBERWEB,507910.BO
507912,LKP Finance Limited,LKPFIN,507912.BO
507938,Manipal Finance Corporation Ltd.,MNPLFIN,507938.BO
507944,Bajaj Steel Industries Ltd.,BAJAJST,507944.BO
507946,Kiduja  India  Ltd,KIDUJA,507946.BO
507948,Key Corp Ltd,KEYCORP,507948.BO
507952,Shikhar Leasing and Trading Ltd.,SHIKHARLETR,507952.BO
507960,Gujarat Hotels Ltd.,GUJHOTE,507960.BO
507966,Ras Resorts & Apart Hotels Ltd.,RASRESOR,507966.BO
507970,Paramount Cosmetics (India) Ltd,PARMCOS-B,507970.BO
507981,Jindal Hotels Ltd.,JINDHOT,507981.BO
507987,Jupiter Industries & Leasing Ltd.,JPTRLES,507987.BO
507998,Simmonds-Marshall Ltd,SIMMOND,507998.BO
508136,B & A Ltd.,BNALTD,508136.BO
508486,Hawkins Cooker Ltd.,HAWKINCOOK,508486.BO
508494,Warren Tea Ltd.,WARRENTEA,508494.BO
508571,Cochin Malabar Estates & Indus. Ltd,COCHMAL,508571.BO
508664,Best Eastern Hotels Limited,BESTEAST,508664.BO
508670,Neelamalai Agro Industries Ltd.,NEAGI,508670.BO
508807,IST Limited,ISTLTD,508807.BO
508814,Cosmo First Limited,COSMOFIRST,508814.BO
508869,Apollo Hospitals Enterprises Ltd.,APOLLOHOSP,508869.BO
508875,Nitin Castings Limited,NITINCAST,508875.BO
508905,SMIFS Capital Markets Ltd.,SMIFS,508905.BO
508906,Everest Industries Ltd.,EVERESTIND,508906.BO
508918,IRONWOOD EDUCATION LIMITED,IRONWOOD,508918.BO
508922,MSR India Limited,MSRINDIA,508922.BO
508933,AYM Syntex Limited,AYMSYNTEX,508933.BO
508941,Panasonic Carbon India Co.Ltd,PANCARBON,508941.BO
508954,Finkurve Financial Services Limited,FINKURVE,508954.BO
508956,HB Leasing & Finance Co. Ltd.,HBLEAS,508956.BO
508961,Shricon Industries Ltd.,SHRICON,508961.BO
508963,Sterling Guarantee & Fin. Ltd,STRLGUA,508963.BO
508969,Sulabh Engineers & Services Limited,SULABEN,508969.BO
508980,Frontier Capital Limited,FRONTCAP,508980.BO
508989,Navneet Education Limited,NAVNETEDUL,508989.BO
508993,Kedia Construction Co. Ltd.,KEDIACN,508993.BO
509003,Transoceanic Properties Ltd.,TRANOCE,509003.BO
509009,AuSom Enterprise Limited,AUSOMENT,509009.BO
509015,Thakral Services (India) Limited,THAKRAL,509015.BO
509020,Ruchi Infrastructure Ltd,RUCHINFRA,509020.BO
509026,VJTF Eduservices Limited,VJTFEDU,509026.BO
509038,Voltaire Leasing & Finance Ltd.,VOLLF,509038.BO
509040,Netlink Solutions (India) Ltd.,NETLINK,509040.BO
509046,TRILIANCE POLYMERS LIMITED,TRILIANCE,509046.BO
509048,Lancor Holdings Ltd.,LANCORHOL,509048.BO
509051,Indian Infotech And Software Ltd.,INDINFO,509051.BO
509053,Banas Finance Limited,BANASFN,509053.BO
509055,Visaka Industries Ltd.,VISAKAIND,509055.BO
509069,Infomedia Press Limited,INFOMEDIA,509069.BO
509073,Hathway Bhawani Cabletel & Datacom,HATHWAYB,509073.BO
509079,Gufic BioSciences Ltd.,GUFICBIO,509079.BO
509084,Photon Capital Advisors Ltd,PHOTON,509084.BO
509152,GRP Limited,GRPLTD,509152.BO
509162,Indag Rubber Ltd.,INDAG,509162.BO
509196,M.M. Rubber Company Ltd.,MMRUBBR-B,509196.BO
509220,PTL Enterprises Ltd,PTL,509220.BO
509243,TVS Srichakra Ltd.,TVSSRICHAK,509243.BO
509423,Sanathnagar Enterprises Limited,SEL,509423.BO
509438,Benares Hotels Ltd,BENARAS,509438.BO
509449,Bhagwati Oxygen Ltd.,BHAGWOX,509449.BO
509470,BOMBAY OXYGEN INVESTMENTS LIMITED,BOMOXY-B1,509470.BO
509472,Cravatex Ltd.,CRAVATEX,509472.BO
509480,Berger Paints India Ltd,BERGEPAINT,509480.BO
509486,Caprihans India Ltd.,CAPRIHANS,509486.BO
509488,Graphite India Ltd.,GRAPHITE,509488.BO
509496,ITD Cementation India Ltd,ITDCEM,509496.BO
509525,Empire Industries Ltd.,EMPIND,509525.BO
509546,Graviss Hospitality Ltd,GRAVISSHO,509546.BO
509557,GARWARE TECHNICAL FIBRES LIMITED,GARFIBRES,509557.BO
509563,Garware Marine Industries Ltd.,GARWAMAR,509563.BO
509567,Goa Carbon Ltd.,GOACARBON,509567.BO
509597,Hardcastle & Waud Mfg. Co. Ltd.,HARDCAS,509597.BO
509631,HEG Ltd.,HEG,509631.BO
509635,Hindustan Composites Ltd,HINDCOMPOS,509635.BO
509650,Hindustan Housing Co. Ltd.,ZHINDHSG,509650.BO
509675,HIL Limited,HIL,509675.BO
509692,Indian Card Clothing Ltd,INDIANCARD,509692.BO
509709,International Conveyors Ltd.,INTLCONV,509709.BO
509715,Jay Shree Tea & Industries Ltd.,JAYSREETEA,509715.BO
509732,Kothari Industrial Corpn. Ltd.,KOTIC,509732.BO
509760,Modern Shares and Stockbrokers Ltd.,MODRNSH,509760.BO
509782,Oseaspre Consultants Ltd.,OSEASPR,509782.BO
509820,HUHTAMAKI INDIA LIMITED,HUHTAMAKI,509820.BO
509835,Premier Synthetics Ltd.,PREMSYN,509835.BO
509845,R.J. Shah & Co. Ltd.,RJSHAH,509845.BO
509870,Shah Construction Co. Ltd.,SHAHCON,509870.BO
509874,Shalimar Paints Ltd.,SHALPAINTS,509874.BO
509887,Sinnar Bidi Udyog Ltd.,SINNAR,509887.BO
509895,Hindoostan Mills Ltd.,HINDMILL,509895.BO
509910,Southern Gas Ltd.,ZSOUTGAS,509910.BO
509917,Technojet Consultants Ltd.,TECHCON,509917.BO
509930,Supreme Industries Ltd.,SUPREMEIND,509930.BO
509945,Thacker & Co. Ltd.,THACKER,509945.BO
509960,U.P. Hotels Ltd.,UPHOT,509960.BO
509966,VST Industries Ltd.,VSTIND,509966.BO
510245,Swasti Vinayaka Synthetics Ltd.,SWASTIVI,510245.BO
511000,Madhusudan Securities Ltd,MADHUSE,511000.BO
511012,Yamini Investments Company Limited,YAMNINV,511012.BO
511016,Premier Capital Services Ltd.,PREMCAP,511016.BO
511018,MILGREY FINANCE & INVESTMENT LTD,ZMILGFIN,511018.BO
511034,Jindal Drilling & Industries Ltd.,JINDRILL,511034.BO
511048,Kusam Electrical Industies Ltd.,KUSUMEL,511048.BO
511060,Jumbo Finance Ltd.,JUMBFNL,511060.BO
511066,Sakthi Finance Ltd.,SAKTHIFIN,511066.BO
511074,EASY FINCORP LIMITED,EASYFIN,511074.BO
511076,Sat Industries Ltd,SATINDLTD,511076.BO
511092,JMD Ventures Limited,JMDVL,511092.BO
511096,Tivoli Construction Ltd.,TVOLCON,511096.BO
511108,Shiva Texyarn Ltd.,SHIVATEX,511108.BO
511110,V.B.Desai Financial Services Ltd,VBDESAI,511110.BO
511116,Quadrant Televentures Limited,QUADRANT,511116.BO
511122,First Custodian Fund (India) Ltd.,1STCUS,511122.BO
511131,Kamanwala Housing Construction Ltd,KAMANWALA,511131.BO
511147,WSFX Global Pay Limited,WSFX,511147.BO
511153,Anjani Foods Limited,ANJANIFOODS,511153.BO
511169,RKD AGRI & RETAIL LIMITED,RKDAGRRTL,511169.BO
511176,Parshwanath Corporation Limited,PARSHWANA,511176.BO
511185,RAJVI LOGITRADE LIMITED,RAJVI,511185.BO
511187,Millennium Online Solutions (India) Ltd,MILLENNIUM,511187.BO
511194,ICDS Ltd.,ICDSLTD,511194.BO
511196,Can Fin Homes Ltd.,CANFINHOME,511196.BO
511200,Munoth Capital Market Ltd,MUNCAPM,511200.BO
511208,IL & FS Investment Managers Ltd.,IVC,511208.BO
511218,Shriram Finance Limited,SHRIRAMFIN,511218.BO
511243,Cholamandalam Investment and Finance Company Ltd,CHOLAFIN,511243.BO
511254,Sagar Systech Ltd.,SAGARSYST,511254.BO
511260,ID INFO BUSINESS SERVICES LTD.,IDINFO,511260.BO
511333,VLS Finance Limited,VLSFINANCE,511333.BO
511355,India Cements Capital Limited,INDCEMCAP,511355.BO
511359,AD-Manum Finance Ltd,ADMANUM,511359.BO
511377,Mehta Integrated Finance Ltd.,MEHIF,511377.BO
511391,Inter Globe Finance Ltd.,INTRGLB,511391.BO
511401,MUNOTH COMMUNICATION LIMITED,MCLTD,511401.BO
511411,SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,SHRISTI,511411.BO
511413,CREST VENTURES LIMITED,CREST,511413.BO
511431,Vakrangee Limited,VAKRANGEE,511431.BO
511441,Gujarat Credit Corporation Ltd.,GUJCRED,511441.BO
511447,Sylph Technologies Ltd,SYLPH,511447.BO
511451,Dharani Finance Ltd.,DHARFIN,511451.BO
511463,Alexander Stamps And Coin Limited,ALEXANDER,511463.BO
511473,Indbank Merchant Banking Services L,INDBANK,511473.BO
511493,SHRYDUS INDUSTRIES LIMITED,SHRYDUS,511493.BO
511501,Bharat Bhushan Share & Commodity Brokers Ltd.,BHARAT,511501.BO
511505,Capital Trust Ltd.,CAPTRUST,511505.BO
511507,Ushakiran Finance Ltd.,USHAKIRA,511507.BO
511509,Vivo Bio tech Ltd.,VIVOBIOT,511509.BO
511523,Veerhealth Care Limited,VEERHEALTH,511523.BO
511525,Pan India Corporation Ltd,PANINDIAC,511525.BO
511533,Sahara HousingFina Corporation Ltd.,SAHARAHOUS,511533.BO
511535,NDA Securities ltd.,NDASEC,511535.BO
511543,GSB Finance Ltd.,GSBFIN,511543.BO
511549,Morarka Finance Ltd.,MORARKFI,511549.BO
511551,Monarch Networth Capital Limited,MONARCH,511551.BO
511557,Pro Fin Capital Services Ltd,PROFINC,511557.BO
511559,Times Guaranty Ltd.,TIMESGTY,511559.BO
511563,Sanchay Finvest Ltd,SANCF,511563.BO
511571,Som Datt Finance Corporation Ltd.,SODFC,511571.BO
511585,Regency Trust Ltd.,REGTRUS,511585.BO
511589,Avonmore Capital & Management Services Limited,AVONMORE,511589.BO
511593,Libord Finance Limited,LIBORDFIN,511593.BO
511601,Yash Management & Satellite Ltd.,YASHMGM,511601.BO
511605,Arihant Capital Markets Ltd.,ARIHANTCAP,511605.BO
511609,ISL Consulting Ltd,ISLCONSUL,511609.BO
511611,DCM Financial Services Ltd.,DCMFINSERV,511611.BO
511626,R.R.Financial Consultants Ltd.,RRFIN,511626.BO
511628,FEDDERS HOLDING LIMITED,FEDDERSHOL,511628.BO
511630,Sambhaav Media Ltd.,SAMBHAAV,511630.BO
511654,Sugal & Damani Share Brokers Ltd.,SUGALDAM,511654.BO
511658,Nettlinx Ltd.,NETTLINX,511658.BO
511664,BGIL Films & Technologies Ltd,BGIL,511664.BO
511672,Scan Steels Limited,SCANSTL,511672.BO
511676,GIC Housing Finance Ltd.,GICHSGFIN,511676.BO
511688,Mathew Easow Research Securities Lt,MATHEWE,511688.BO
511692,Ajcon Global Services Ltd.,AJCON,511692.BO
511696,Chartered Capital & Investment Ltd.,CHRTEDCA,511696.BO
511700,Standard Capital Markets Ltd.,STANCAP,511700.BO
511702,YOGI LIMITED,YOGI,511702.BO
511710,Cubical Financial Services Ltd.,CUBIFIN,511710.BO
511712,Relic Technologies Ltd.,RELICTEC,511712.BO
511714,Nimbus Projects Limited,NIMBSPROJ,511714.BO
511724,BAID FINSERV LIMITED,BAIDFIN,511724.BO
511726,Vipul Limited,VIPULLTD,511726.BO
511728,K.Z.Leasing & Finance Ltd.,KZLFIN,511728.BO
511734,Pasupati Fincap Ltd.,PASUFIN,511734.BO
511740,Mehta Housing Finance Ltd.,MEHTAHG,511740.BO
511742,UGRO CAPITAL LIMITED,UGROCAP,511742.BO
511754,Shalibhadra Finance Ltd.,SAHLIBHFI,511754.BO
511756,Abirami Financial Services (India),ABIRAFN,511756.BO
511758,Mansi Finance (Chennai) Ltd,MANSIFIN,511758.BO
511760,Seven Hill Industries Limited,SEVENHILL,511760.BO
511764,Aastamangalam Finance Limited,AASTAFIN,511764.BO
511766,Muthoot Capital Services Ltd.,MUTHOOTCAP,511766.BO
511768,Master Trust Ltd.,MASTERTR,511768.BO
512004,Nilkanth Engineering Ltd.,ZNILKENG,512004.BO
512008,EFC (I) LIMITED,EFCIL,512008.BO
512014,Sobhagya Merchantile Ltd.,SOBME,512014.BO
512018,CNI Research Ltd,CNIRESLTD,512018.BO
512020,Saraswati Commercial (India) Ltd.,ZSARACOM,512020.BO
512022,Winro Commercial (India) Ltd.,WINROC,512022.BO
512025,Inertia Steel Limited,INERTIAST,512025.BO
512026,PH Trading Ltd.,PHTRADING,512026.BO
512036,Kapil Cotex  Ltd.,KAPILCO,512036.BO
512038,TCC CONCEPT LIMITED,TCC,512038.BO
512047,Royal India Corporation Limited,ROYALIND,512047.BO
512048,Luharuka Media & Infra Limited,LUHARUKA,512048.BO
512060,Ventura Guaranty Ltd.,SHYAM,512060.BO
512062,Sanmitra Commercial Ltd.,ZSANMCOM,512062.BO
512063,WARDWIZARD HEALTHCARE LIMITED,WARDHEALTH,512063.BO
512064,VISHVPRABHA VENTURES LIMITED,VISVEN,512064.BO
512065,Mrugesh Trading Ltd.,MRUTR,512065.BO
512068,Deccan Gold Mines Ltd.,DECNGOLD,512068.BO
512070,UPL Limited,UPL,512070.BO
512091,Nibe Ordnance and Maritime Limited,NIBEORD,512091.BO
512093,Cranes Software International Ltd.,CRANESSOFT,512093.BO
512097,Saianand Commercial Limited,SAICOM,512097.BO
512099,EYANTRA VENTURES LIMITED,EY,512099.BO
512101,Triochem Products Ltd.,TRIPR,512101.BO
512103,Nidhi Granites Limited,NIDHGRN,512103.BO
512115,Rose Merc.Limited,ROSEMER,512115.BO
512117,Twin Roses Trades & Agencies Ltd.,TWIROST,512117.BO
512131,Signet Industries Limited,SIGIND,512131.BO
512147,Kajal Synthetics and Silk Mills Ltd,KAJALSY,512147.BO
512149,Avance Technologies Ltd.,AVANCE,512149.BO
512153,M LAKHAMSI INDUSTRIES LIMITED,MLINDLTD,512153.BO
512157,Terraform Realstate Limited,TERRAREAL,512157.BO
512161,SECUREKLOUD TECHNOLOGIES LIMITED,SECURKLOUD,512161.BO
512165,ABans Enterprises Limited,ABANSENT,512165.BO
512175,Vama Industries Limited,VAMA,512175.BO
512179,Sunteck Realty Ltd,SUNTECK,512179.BO
512195,Bentley Commercial Enterprises Ltd.,BENTCOM,512195.BO
512213,Classic Electricals Ltd.,CLASELE,512213.BO
512217,Prism Medico and Pharmacy Ltd.,PRISMMEDI,512217.BO
512221,SPV GLOBAL TRADING LIMITED,SPVGLOBAL,512221.BO
512229,Veritas (India) Limited,VERITAS,512229.BO
512237,Jai Corp Limited,JAICORPLTD,512237.BO
512245,Nivi Trading Ltd.,ZNIVITRD,512245.BO
512247,Ashirwad Capital Ltd.,ASHCAP,512247.BO
512257,Swasti Vinayaka Art And Heritage Corporation Ltd,SVARTCORP,512257.BO
512261,Bajaj Global Ltd,BAJGLOB,512261.BO
512267,Media Matrix Worldwide Ltd.,MMWL,512267.BO
512271,Tashi India Ltd.,TASHIND,512271.BO
512277,Autoriders International Ltd,AUTOINT,512277.BO
512291,Speedage Commercials Ltd.,ZSPEEDCO,512291.BO
512296,Bhagyanagar India Limited,BHAGYANGR,512296.BO
512301,Chambal Breweries & Distilleries Li,CHMBBRW,512301.BO
512303,Mansoon Trading Co. Ltd.,ZMANSOON,512303.BO
512329,SG MART LIMITED,SGMART,512329.BO
512341,CES Limited,CESL,512341.BO
512344,Aravali Securities & Finance Ltd.,ARAVALIS,512344.BO
512345,Yash Trading & Finance Ltd.,YASTF,512345.BO
512367,Sheraton Properties & Finance Ltd.,ZSHERAPR,512367.BO
512377,Magnanimous Trade & Finance Ltd.,MAGANTR,512377.BO
512379,Cressanda Solutions Ltd.,CRESSAN,512379.BO
512381,STARTECK FINANCE LIMITED,STARTECK,512381.BO
512393,Shardul Securities Ltd.,SHARDUL,512393.BO
512399,SERA INVESTMENTS & FINANCE INDIA LIMITED,SERA,512399.BO
512404,Bengal Steel Industries Ltd.,BENGALS,512404.BO
512408,Uniworth Securities Limited,UNIWSEC,512408.BO
512415,Mercury Trade Links Ltd.,MERCTRD,512415.BO
512425,Nirav Commercials Ltd.,NIRAVCOM,512425.BO
512431,White Hall Commercial Co.Ltd.,WHITHAL,512431.BO
512433,Asutosh Enterprise Ltd.,ASUTENT,512433.BO
512437,Apollo Finvest (India) Ltd.,APOLLOFI,512437.BO
512441,Enbee Trade & Finance Ltd.,ENBETRD,512441.BO
512443,Ganon Products Limited,GANONPRO,512443.BO
512445,Devinsu Trading Ltd.,DEVITRD,512445.BO
512453,Shri Jagdamba Polymers Ltd,SHRJAGP,512453.BO
512455,Lloyds Metals and Energy Limited,LLOYDSME,512455.BO
512461,Punctual Trading Ltd.,PUNCTRD,512461.BO
